file_id,make,normalized_make,model,normalized_model
a2097-NKIM_MG_6177,Canon,Canon,EOS 40D,EOS 40D
a1626-DSC_0189,Nikon,Nikon,D70s,D70s
a1867-jmac_DSC3665,Nikon,Nikon,D70,D70
a1489-IMG_4766,Canon,Canon,EOS 450D,EOS 450D
a1714-IMG_0109,Canon,Canon,EOS 450D,EOS 450D
a1471-07-07-15-at-23h51m48s-_MG_2179,Canon,Canon,EOS 5D,EOS 5D
a1402-Ja_Pe-90,Nikon,Nikon,D700,D700
a1465-07-07-17-at-00h30m32s-_MG_2247,Canon,Canon,EOS 5D,EOS 5D
a2083-_DSC3329,Nikon,Nikon,D700,D700
a1947-jn_20080703_Ebony_002,Canon,Canon,EOS 30D,EOS 30D
a1530-IMG_3780,Canon,Canon,EOS 450D,EOS 450D
a1918-kme_059,Canon,Canon,EOS 40D,EOS 40D
a1955-07-11-22-at-10h50m10s-_MG_6213,Canon,Canon,EOS 5D,EOS 5D
a1837-IMG_4575,Canon,Canon,EOS 450D,EOS 450D
a1818-07-06-28-at-13h38m34s-_MG_1888,Canon,Canon,EOS 5D,EOS 5D
a1492-jn_2007_05_14__776,Canon,Canon,EOS 30D,EOS 30D
a1685-jn_20080129_Las_Vegas_0124,Canon,Canon,EOS 30D,EOS 30D
a2075-kme_556,Canon,Canon,PowerShot G9,PowerShot G9
a1890-07-10-06-at-15h32m38s-_MG_3803,Canon,Canon,EOS 5D,EOS 5D
a2018-jmac_DSC3983,Nikon,Nikon,D70,D70
a1668-CRW_0002,Canon,Canon,EOS D30,EOS D30
a1798-050816_173238__MG_4893,Canon,Canon,EOS 20D,EOS 20D
a2069-dvf_061,Leica,Leica,M8,M8
a2099-KE_-0086,Nikon,Nikon,D100,D100
a1840-WP_CRW_8291,Canon,Canon,EOS 10D,EOS 10D
a1533-jmac_DSC0879,Nikon,Nikon,D70,D70
a2046-WP_IMG_0994,Canon,Canon,PowerShot G9,PowerShot G9
a1924-IMG_0226,Canon,Canon,EOS 40D,EOS 40D
a1793-kme_013,Canon,Canon,EOS 20D,EOS 20D
a2009-jn_20080129_Las_Vegas_0123,Canon,Canon,EOS 30D,EOS 30D
a1915-07-11-27-at-19h34m28s-_MG_7389,Canon,Canon,EOS 5D,EOS 5D
a1746-IMG_5004,Canon,Canon,EOS 450D,EOS 450D
a1665-jn_20080821_NYC_006,Canon,Canon,EOS 30D,EOS 30D
a1567-_DSC0039,Nikon,Nikon,D70s,D70s
a2044-kme_519,Canon,Canon,PowerShot G9,PowerShot G9
a1712-MB_20030906_090,Canon,Canon,EOS D60,EOS D60
a2023-DSC_0070-2,Nikon,Nikon,D70s,D70s
a1699-MB_20030906_060,Canon,Canon,EOS D60,EOS D60
a1517-IMG_0699,Canon,Canon,EOS 450D,EOS 450D
a1886-kme_496,Canon,Canon,PowerShot G10,PowerShot G10
a1934-jn_20080509_193,Canon,Canon,EOS 30D,EOS 30D
a2025-IMG_3609,Canon,Canon,EOS 450D,EOS 450D
a2026-dvf_008,Canon,Canon,EOS 5D,EOS 5D
a1469-NKIM_MG_6878,Canon,Canon,EOS 40D,EOS 40D
a1878-WP_CRW_1294,Canon,Canon,EOS 10D,EOS 10D
a1938-DSC_0017,Nikon,Nikon,D70s,D70s
a1505-Ja_Pe-4,Leica,Panasonic,D-LUX 3,DMC-LX2
a1794-_DSC0132,Nikon,Nikon,D70s,D70s
a1508-kme_393,Canon,Canon,EOS 20D,EOS 20D
a1768-07-08-11-at-17h54m02s-_MG_3365,Canon,Canon,EOS 5D,EOS 5D
a2065-IMG_4753,Canon,Canon,EOS 450D,EOS 450D
a1801-WP_CRW_0380,Canon,Canon,EOS 10D,EOS 10D
a2042-dgw_038,Nikon,Nikon,D700,D700
a1965-_I2E6245,Canon,Canon,EOS-1D Mark II,EOS-1D Mark II
a1944-IMG_5079,Canon,Canon,EOS 450D,EOS 450D
a1716-KE_-0057,Nikon,Nikon,D100,D100
a1826-jmac_MG_1122,Canon,Canon,EOS 5D,EOS 5D
a1479-jmac_MG_8030,Canon,Canon,EOS 5D,EOS 5D
a2081-WP_CRW_4558,Canon,Canon,EOS DIGITAL REBEL,EOS 300D
a1972-WP_CRW_9308,Canon,Canon,EOS 10D,EOS 10D
a1615-IMG_1120,Canon,Canon,EOS 450D,EOS 450D
a1800-kme_456,Canon,Canon,EOS 20D,EOS 20D
a1963-jmac_MG_1112,Canon,Canon,EOS 5D,EOS 5D
a1582-DSC_0140,Nikon,Nikon,D70s,D70s
a2071-kme_102,Canon,Canon,EOS 40D,EOS 40D
a1649-MB_20030906_004,Canon,Canon,EOS D60,EOS D60
a1661-IMG_0615,Canon,Canon,EOS 450D,EOS 450D
a1904-kme_443,Canon,Canon,EOS 20D,EOS 20D
a2013-MB_060909_009,Canon,Canon,EOS 5D,EOS 5D
a2020-JI2E0466,Canon,Canon,EOS-1D Mark II,EOS-1D Mark II
a1775-dvf_006,Canon,Canon,EOS 5D,EOS 5D
a1851-IMG_3979,Canon,Canon,EOS 450D,EOS 450D
a1733-IMG_4803,Canon,Canon,EOS 450D,EOS 450D
a1595-_DGW6311,Nikon,Nikon,D700,D700
a1613-IMG_4492,Canon,Canon,EOS 450D,EOS 450D
a1778-_DSC0067,Nikon,Nikon,D70s,D70s
a1828-060330_071502__MG_7620,Canon,Canon,EOS 20D,EOS 20D
a1838-NKIM_034,Canon,Canon,EOS 40D,EOS 40D
a1420-kme_324,Nikon,Nikon,D70,D70
a1520-DSC_0005-3,Nikon,Nikon,D70s,D70s
a1474-_DSC0009-3,Nikon,Nikon,D70s,D70s
a2088-kme_157,Canon,Canon,EOS 20D,EOS 20D
a1695-JI2E3608,Canon,Canon,EOS-1D Mark II,EOS-1D Mark II
a1531-IMG_1678,Canon,Canon,EOS 400D,EOS 400D
a1836-jn_20080803_0681,Canon,Canon,EOS 30D,EOS 30D
a1767-_DGW6401,Nikon,Nikon,D700,D700
a1487-20081226_at_16h52m49__MG_3920,Canon,Canon,EOS 5D,EOS 5D
a1900-_I2E6841,Canon,Canon,EOS-1D Mark II,EOS-1D Mark II
a1543-WP_CRW_8532,Canon,Canon,EOS 10D,EOS 10D
a1911-060817_071430__M6A0010,Canon,Canon,EOS-1D Mark II,EOS-1D Mark II
a1538-_DSC3314,Nikon,Nikon,D700,D700
a1913-_DSC5474,Nikon,Nikon,D700,D700
a1561-kme_537,Canon,Canon,PowerShot G10,PowerShot G10
a1598-WP_CRW_0386,Canon,Canon,EOS DIGITAL REBEL,EOS 300D
a2027-kme_538,Canon,Canon,PowerShot G10,PowerShot G10
a1594-kme_437,Canon,Canon,EOS 20D,EOS 20D
a1822-WP_CRW_6503,Canon,Canon,EOS DIGITAL REBEL,EOS 300D
a1964-DSC_0007,Nikon,Nikon,D70s,D70s
a1744-jmac_MG_0369,Canon,Canon,EOS 5D,EOS 5D
a1455-JI2E4407,Canon,Canon,EOS-1D Mark II,EOS-1D Mark II
a1962-_DSC0103-2,Nikon,Nikon,D70s,D70s
a1765-_DSC0073,Nikon,Nikon,D70s,D70s
a1409-IMG_4840,Canon,Canon,EOS 450D,EOS 450D
a1753-JI2E0784,Canon,Canon,EOS-1D Mark II,EOS-1D Mark II
a1752-kme_125,Canon,Canon,EOS 20D,EOS 20D
a1478-kme_317,Nikon,Nikon,D100,D100
a1519-IMG_1638,Canon,Canon,EOS 400D,EOS 400D
a1610-08-11-09-at-22h58m42s-_MG_3590,Canon,Canon,EOS 5D,EOS 5D
a1563-_DGW6307,Nikon,Nikon,D700,D700
a1755-NKIM_MG_2646,Canon,Canon,EOS 5D,EOS 5D
a1507-IMG_4564,Canon,Canon,EOS 450D,EOS 450D
a1680-IMG_0126,Canon,Canon,EOS 450D,EOS 450D
a1633-_DSC5879,Nikon,Nikon,D700,D700
a1412-IMG_2490,Canon,Canon,EOS 450D,EOS 450D
a2072-IMG_2895,Canon,Canon,EOS 450D,EOS 450D
a1675-kme_357,Nikon,Nikon,D2H,D2H
a2005-07-11-20-at-17h05m05s-_MG_5779,Canon,Canon,EOS 5D,EOS 5D
a1773-_I2E6267,Canon,Canon,EOS-1D Mark II,EOS-1D Mark II
a2061-_DSC2886,Nikon,Nikon,D700,D700
a1623-MB_20030906_099,Canon,Canon,EOS D60,EOS D60
a1555-jn_2007_05_14__746,Canon,Canon,EOS 30D,EOS 30D
a1480-KE_-1727,Nikon,Nikon,D70,D70
a1638-IMG_3497,Canon,Canon,EOS 450D,EOS 450D
a1673-_DSC2658,Nikon,Nikon,D700,D700
a1515-jmac_MG_1266,Canon,Canon,EOS 5D,EOS 5D
a1607-kme_325,Nikon,Nikon,D70,D70
a1512-KE_-1794,Nikon,Nikon,D70,D70
a1654-MB_20030906_053,Canon,Canon,EOS D60,EOS D60
a2040-DSC_0068,Nikon,Nikon,D70s,D70s
a1687-_DSC4299,Nikon,Nikon,D700,D700
a1600-_MG_1298,Canon,Canon,EOS 20D,EOS 20D
a2084-jmac_MG_5592,Canon,Canon,EOS 5D,EOS 5D
a1439-IMG_0055,Canon,Canon,EOS 450D,EOS 450D
a1987-IMG_0017,Canon,Canon,EOS 20D,EOS 20D
a1970-IMG_0035,Canon,Canon,EOS 20D,EOS 20D
a1583-dgw_079,Nikon,Nikon,D700,D700
a1971-NKIM_MG_6152,Canon,Canon,EOS 40D,EOS 40D
a1973-060914_170620__MG_6779,Canon,Canon,EOS 5D,EOS 5D
a1754-050704_162856__MG_3476,Canon,Canon,EOS 20D,EOS 20D
a1892-kme_365,Nikon,Nikon,D2H,D2H
a1696-Ja_Pe-64,Leica,Panasonic,D-LUX 3,DMC-LX2
a1625-20081226_at_17h39m38__MG_3987,Canon,Canon,EOS 5D,EOS 5D
a1917-jmac_MG_5620,Canon,Canon,EOS 5D,EOS 5D
a1414-DSC_0037,Nikon,Nikon,D70s,D70s
a1605-NKIM_MG_8179,Canon,Canon,EOS 40D,EOS 40D
a1810-IMG_0839,Canon,Canon,EOS 450D,EOS 450D
a1771-20090127_at_18h47m42__MG_4085,Canon,Canon,EOS 5D,EOS 5D
a1669-NKIM_MG_7498,Canon,Canon,EOS 40D,EOS 40D
a1928-dgw_135,Nikon,Nikon,D700,D700
a1477-IMG_0082,Canon,Canon,EOS 350D,EOS 350D
a1806-kme_342,Nikon,Nikon,D70,D70
a1406-jmac_MG_5303,Canon,Canon,EOS 5D,EOS 5D
a2001-kme_272,Nikon,Nikon,D70,D70
a1547-jmac_DSC3518,Nikon,Nikon,D70,D70
a1981-WP_CRW_7751,Canon,Canon,EOS 10D,EOS 10D
a1526-20050602_170616__MG_2740,Canon,Canon,EOS 20D,EOS 20D
a1422-jn_2007_12_11__BU_CRUISE_043,Canon,Canon,EOS 30D,EOS 30D
a1824-NKIM_MG_3085,Canon,Canon,EOS 40D,EOS 40D
a1617-dgw_124,Nikon,Nikon,D700,D700
a2052-DSC_0053,Nikon,Nikon,D70s,D70s
a1408-kme_605,Nikon,Nikon,D70,D70
a1969-_DGW6290,Nikon,Nikon,D700,D700
a1856-_DGW6328,Nikon,Nikon,D700,D700
a1516-_DSC2099,Nikon,Nikon,D700,D700
a1713-WP_CRW_0100,Canon,Canon,EOS 10D,EOS 10D
a1646-NKIM_MG_6926,Canon,Canon,EOS 40D,EOS 40D
a1425-IMG_0885,Canon,Canon,EOS 450D,EOS 450D
a1443-dvf_047,Leica,Leica,M8,M8
a2003-DSC_0104,Nikon,Nikon,D70s,D70s
a1979-kme_084,Canon,Canon,EOS 40D,EOS 40D
a2056-Ja_Pe-46,Leica,Panasonic,D-LUX 3,DMC-LX2
a1544-kme_493,Canon,Canon,PowerShot G9,PowerShot G9
a2006-07-06-02-at-06h00m56-s_MG_1324,Canon,Canon,EOS 5D,EOS 5D
a1992-jmac_DSC1521,Nikon,Nikon,D70,D70
a1476-IMG_2647,Canon,Canon,EOS 450D,EOS 450D
a1481-_DGW6386,Nikon,Nikon,D700,D700
a1933-kme_244,Canon,Canon,EOS 40D,EOS 40D
a1449-MB_060909_016,Canon,Canon,EOS 5D,EOS 5D
a1721-DSC_0004,Nikon,Nikon,D70s,D70s
a1761-JI2E4450,Canon,Canon,EOS-1D Mark II,EOS-1D Mark II
a1764-IMG_3390,Canon,Canon,EOS 450D,EOS 450D
a1597-DSC_0274,Nikon,Nikon,D80,D80
a1591-IMG_4359,Canon,Canon,EOS 450D,EOS 450D
a1831-WP_CRW_1260,Canon,Canon,EOS 10D,EOS 10D
a1760-07-06-01-at-13h01m06-s_MG_1253,Canon,Canon,EOS 5D,EOS 5D
a1586-kme_287,Kodak,Kodak,DCS460D,DCS460
a1896-kme_558,Canon,Canon,PowerShot G10,PowerShot G10
a1740-08-04-27-at-19h51m07s-_78U8088,Canon,Canon,EOS-1D Mark III,EOS-1D Mark III
a2021-kme_328,Nikon,Nikon,D70,D70
a1407-MB_20050128_006,Canon,Canon,EOS 20D,EOS 20D
a1784-jmacdscf0038 (1),Fujifilm,Fujifilm,S2Pro,S2Pro
a1488-NKIM_MG_8164,Canon,Canon,EOS 40D,EOS 40D
a1679-20050319_103514__E6B0782,Canon,Canon,EOS-1D Mark II,EOS-1D Mark II
a1805-_DSC1151,Nikon,Nikon,D700,D700
a2041-_DGW6267,Nikon,Nikon,D700,D700
a1813-IMG_4237,Canon,Canon,EOS 450D,EOS 450D
a1672-jmacIMG_0112,Canon,Canon,PowerShot G9,PowerShot G9
a1914-dgw_080,Nikon,Nikon,D700,D700
a1618-dgw_062,Nikon,Nikon,D700,D700
a1578-kme_008,Canon,Canon,EOS 40D,EOS 40D
a1895-kme_114,Canon,Canon,EOS 40D,EOS 40D
a1802-061006_014724__MG_6933,Canon,Canon,EOS 5D,EOS 5D
a1581-20060507_115629__E6B1096,Canon,Canon,EOS-1D Mark II,EOS-1D Mark II
a1636-_DSC6280,Nikon,Nikon,D700,D700
a1632-IMG_4283,Canon,Canon,EOS 450D,EOS 450D
a1423-20080624_at_19h53m25__MG_0078,Canon,Canon,EOS 5D,EOS 5D
a1436-MB_040516_055,Canon,Canon,EOS D60,EOS D60
a1560-dgw_013,Nikon,Nikon,D700,D700
a1635-IMG_0121,Canon,Canon,EOS 40D,EOS 40D
a1848-WP_CRW_4247,Canon,Canon,EOS 10D,EOS 10D
a1429-kme_572,Canon,Canon,PowerShot G9,PowerShot G9
a2022-IMG_0068,Canon,Canon,EOS 40D,EOS 40D
a1982-DSC_0249,Nikon,Nikon,D70s,D70s
a1708-_MG_7164,Canon,Canon,EOS 5D,EOS 5D
a1464-WP_CRW_0406,Canon,Canon,EOS 10D,EOS 10D
a1921-IMG_0766,Canon,Canon,EOS 450D,EOS 450D
a1620-20080204_113002__MG_0583,Canon,Canon,EOS 5D,EOS 5D
a1457-CRW_1054,Canon,Canon,EOS DIGITAL REBEL,EOS 300D
a1909-KE_-0029-2,Nikon,Nikon,D100,D100
a1403-_MG_1799,Canon,Canon,EOS 20D,EOS 20D
a1667-jmacDSC_0246,Nikon,Nikon,D70,D70
a2007-kme_055,Canon,Canon,EOS 20D,EOS 20D
a1927-_DSC0353,Nikon,Nikon,D70s,D70s
a1957-_I2E6085,Canon,Canon,EOS-1D Mark II,EOS-1D Mark II
a2080-_DSC0090,Nikon,Nikon,D70s,D70s
a1868-WP_CRW_4106,Canon,Canon,EOS 10D,EOS 10D
a1704-jmac_DSC4173,Nikon,Nikon,D70,D70
a1842-07-11-21-at-08h59m04s-_MG_5807,Canon,Canon,EOS 5D,EOS 5D
a2017-dgw_045,Nikon,Nikon,D700,D700
a1482-IMG_1796,Canon,Canon,EOS 450D,EOS 450D
a1622-IMG_0006,Canon,Canon,EOS 400D,EOS 400D
a1975-dgw_075,Nikon,Nikon,D700,D700
a1624-_DSC0158,Nikon,Nikon,D70s,D70s
a1919-_DSC0006-2,Nikon,Nikon,D70s,D70s
a1738-jn_2007_12_10__BU_CRUISE_007,Canon,Canon,EOS 30D,EOS 30D
a1463-kme_464,Canon,Canon,EOS 20D,EOS 20D
a1588-MB_080329_053,Canon,Canon,EOS 5D,EOS 5D
a1747-dgw_046,Nikon,Nikon,D700,D700
a1660-kme_416,Canon,Canon,EOS 20D,EOS 20D
a1901-_MG_0357,Canon,Canon,EOS 5D,EOS 5D
a1658-IMG_4056,Canon,Canon,EOS 450D,EOS 450D
a1657-050818_154112__I2E7371,Canon,Canon,EOS-1D Mark II,EOS-1D Mark II
a1523-jmac_MG_0452,Canon,Canon,EOS 5D,EOS 5D
a1496-GrassleyCase-5370,Canon,Canon,EOS 20D,EOS 20D
a1691-tc_DSC1134,Nikon,Nikon,D300,D300
a1570-IMG_0850,Canon,Canon,EOS 450D,EOS 450D
a2087-IMG_1560,Canon,Canon,EOS 450D,EOS 450D
a1844-kme_188,Canon,Canon,EOS 20D,EOS 20D
a1461-NKIM_MG_3096,Canon,Canon,EOS 40D,EOS 40D
a1936-_DSC0016,Nikon,Nikon,D70s,D70s
a1510-_DSC0117,Nikon,Nikon,D70s,D70s
a1499-dvf_075,Leica,Leica,M8,M8
a1827-20041031_095520__E6B7730,Canon,Canon,EOS-1D Mark II,EOS-1D Mark II
a2096-jmac_DSC2656,Nikon,Nikon,D70,D70
a1807-_DGW6310,Nikon,Nikon,D700,D700
a1819-kme_034,Canon,Canon,EOS 40D,EOS 40D
a1986-DSC_0025-2,Nikon,Nikon,D70s,D70s
a1905-DSC_0054,Nikon,Nikon,D70s,D70s
a1453-IMG_1662,Canon,Canon,EOS 400D,EOS 400D
a2010-kme_487,Canon,Canon,PowerShot G10,PowerShot G10
a2053-WP_CRW_0563,Canon,Canon,EOS DIGITAL REBEL,EOS 300D
a1959-JI2E4641,Canon,Canon,EOS-1D Mark II,EOS-1D Mark II
a1521-kme_400,Canon,Canon,EOS 20D,EOS 20D
a2095-07-11-22-at-08h32m36s-_MG_6015,Canon,Canon,EOS 5D,EOS 5D
a1540-JI2E3898,Canon,Canon,EOS-1D Mark II,EOS-1D Mark II
a1799-JI2E0449,Canon,Canon,EOS-1D Mark II,EOS-1D Mark II
a1529-08-04-27-at-20h31m30s-_78U8099,Canon,Canon,EOS-1D Mark III,EOS-1D Mark III
a1967-kme_108,Canon,Canon,EOS 40D,EOS 40D
a1854-kme_290,Kodak,Kodak,DCS460D,DCS460
a1791-kme_331,Nikon,Nikon,D70,D70
a1774-jmac_DSC3820,Nikon,Nikon,D40X,D40X
a1884-kme_462,Canon,Canon,EOS 20D,EOS 20D
a2092-kme_165,Canon,Canon,EOS 20D,EOS 20D
a1424-kme_185,Canon,Canon,EOS 5D,EOS 5D
a2000-kme_458,Canon,Canon,EOS 20D,EOS 20D
a1405-NKIM_MG_6169,Canon,Canon,EOS 40D,EOS 40D
a1426-DSC_0009-2,Nikon,Nikon,D70s,D70s
a1902-_MG_7217,Canon,Canon,EOS 5D,EOS 5D
a1616-_DGW6356,Nikon,Nikon,D700,D700
a1852-_DSC8964,Nikon,Nikon,D700,D700
a1830-CRW_2726,Canon,Canon,EOS DIGITAL REBEL,EOS 300D
a2067-dvf_013,Canon,Canon,EOS 5D,EOS 5D
a1554-003hunwed,Canon,Canon,EOS 350D,EOS 350D
a1996-07-10-06-at-15h02m12s-_MG_3767,Canon,Canon,EOS 5D,EOS 5D
a1460-050801_074700__I2E5490,Canon,Canon,EOS-1D Mark II,EOS-1D Mark II
a1787-_MG_3277,Canon,Canon,EOS 5D,EOS 5D
a1494-kme_584,Canon,Canon,EOS 20D,EOS 20D
a1788-IMG_4387,Canon,Canon,EOS 450D,EOS 450D
a1421-_DGW6229,Nikon,Nikon,D700,D700
a1662-jn_2007_05_06__346,Canon,Canon,EOS 30D,EOS 30D
a1724-_I2E6455,Canon,Canon,EOS-1D Mark II,EOS-1D Mark II
a2016-_DSC9836,Nikon,Nikon,D700,D700
a1951-CRW_0014,Canon,Canon,EOS D30,EOS D30
a1528-WP_CRW_1116,Canon,Canon,EOS 10D,EOS 10D
a1576-060527_151040__MG_8183,Canon,Canon,EOS 20D,EOS 20D
a2064-IMG_4016,Canon,Canon,EOS 450D,EOS 450D
a1542-NKIM_MG_6191,Canon,Canon,EOS 40D,EOS 40D
a1571-IMG_0403,Canon,Canon,EOS 450D,EOS 450D
a2077-_DSC6928,Nikon,Nikon,D700,D700
a1839-jmac_DSC1608,Nikon,Nikon,D70,D70
a2079-jmac_DSC3894,Nikon,Nikon,D70,D70
a1432-WP_CRW_0765,Canon,Canon,EOS 10D,EOS 10D
a1968-kme_354,Nikon,Nikon,D2H,D2H
a1452-20080809_at_14h52m39__MG_0081,Canon,Canon,EOS 5D,EOS 5D
a1401-DSC_0034-1,Nikon,Nikon,D70s,D70s
a1876-IMG_0152,Canon,Canon,EOS 450D,EOS 450D
a2100-_DSC3268,Nikon,Nikon,D700,D700
a1559-jmac_MG_0089,Canon,Canon,EOS 5D,EOS 5D
a1568-_MG_6479,Canon,Canon,EOS 5D,EOS 5D
a2068-jmac_DSC2420,Nikon,Nikon,D70,D70
a1861-jmac_MG_6054,Canon,Canon,EOS 5D,EOS 5D
a1729-tc_DSC1717,Nikon,Nikon,D300,D300
a1718-kme_495,Canon,Canon,PowerShot G10,PowerShot G10
a1593-_MG_3087,Canon,Canon,EOS 5D,EOS 5D
a1809-2004-01-17 16-07-12 CRW_2859,Canon,Canon,EOS DIGITAL REBEL,EOS 300D
a2048-LSYD4O0601,Canon,Canon,EOS-1Ds Mark II,EOS-1Ds Mark II
a1601-IMG_4767,Canon,Canon,EOS 450D,EOS 450D
a1995-jn_2007_12_15__BU_CRUISE_275,Canon,Canon,EOS 30D,EOS 30D
a1416-07-10-06-at-16h48m40s-_MG_3892,Canon,Canon,EOS 5D,EOS 5D
a1451-07-06-28-at-12h47m34s-_MG_1828,Canon,Canon,EOS 5D,EOS 5D
a1490-NKIM_MG_3166,Canon,Canon,EOS 40D,EOS 40D
a1843-IMG_2838,Canon,Canon,EOS 450D,EOS 450D
a1821-07-11-19-at-14h41m50s-_MG_5129,Canon,Canon,EOS 5D,EOS 5D
a2098-kme_327,Nikon,Nikon,D70,D70
a1855-jmac_MG_0383,Canon,Canon,EOS 5D,EOS 5D
a1956-JI2E3597,Canon,Canon,EOS-1D Mark II,EOS-1D Mark II
a1565-dvf_015,Canon,Canon,EOS 5D,EOS 5D
a1814-Ja_Pe-22,Leica,Panasonic,D-LUX 3,DMC-LX2
a1880-_DGW6418,Nikon,Nikon,D700,D700
a1580-DSC_0129-1,Nikon,Nikon,D70s,D70s
a1874-NKIM_MG_6444,Canon,Canon,EOS 40D,EOS 40D
a1468-IMG_5020,Canon,Canon,EOS 450D,EOS 450D
a1475-dgw_146,Nikon,Nikon,D700,D700
a1772-jmac_DSC0450,Nikon,Nikon,D70,D70
a2032-Ja_Pe-31,Leica,Panasonic,D-LUX 3,DMC-LX2
a1997-DSC_0005-1,Nikon,Nikon,D70s,D70s
a1882-07-11-23-at-17h04m28s-_MG_6574,Canon,Canon,EOS 5D,EOS 5D
a1817-07-06-30-at-12h38m43s-_MG_2006,Canon,Canon,EOS 5D,EOS 5D
a1693-IMG_5069,Canon,Canon,EOS 400D,EOS 400D
a1908-NKIM_MG_6937,Canon,Canon,EOS 40D,EOS 40D
a1562-dvf_105,Leica,Leica,M8,M8
a1719-kme_283,Kodak,Kodak,DCS460D,DCS460
a1894-IMG_5015,Canon,Canon,EOS 450D,EOS 450D
a1741-kme_305,Kodak,Kodak,DCS460D,DCS460
a1781-LS051026_day_10_LL003,Canon,Canon,EOS-1Ds Mark II,EOS-1Ds Mark II
a1864-_MG_6384,Canon,Canon,EOS 5D,EOS 5D
a1688-MB_070908_012,Canon,Canon,EOS 5D,EOS 5D
a1572-IMG_8383,Canon,Canon,EOS 400D,EOS 400D
a1645-_DSC2624,Nikon,Nikon,D700,D700
a2078-jmac_DSC1747,Nikon,Nikon,D70,D70
a1417-IMG_0012,Canon,Canon,EOS 40D,EOS 40D
a1930-LSYD4O0656,Canon,Canon,EOS-1Ds Mark II,EOS-1Ds Mark II
a1551-IMG_4167,Canon,Canon,EOS 450D,EOS 450D
a1513-050715_224628__I2E4105,Canon,Canon,EOS-1D Mark II,EOS-1D Mark II
a1501-_DSC7449,Nikon,Nikon,D700,D700
a1739-WP_DSC_0012,Nikon,Nikon,D200,D200
a2070-IMG_4953,Canon,Canon,EOS 450D,EOS 450D
a2063-Ja_Pe-16,Leica,Panasonic,D-LUX 3,DMC-LX2
a1850-IMG_4687,Canon,Canon,EOS 450D,EOS 450D
a1758-07-07-23-at-23h39m31s-_MG_2497,Canon,Canon,EOS 5D,EOS 5D
a1946-IMG_0232,Canon,Canon,EOS 450D,EOS 450D
a1650-jn_2007_12_13__BU_CRUISE_135,Canon,Canon,EOS 30D,EOS 30D
a1491-dvf_025,Canon,Canon,EOS 5D,EOS 5D
a1506-jn_20081230_Kent_Shelter_012,Canon,Canon,EOS 30D,EOS 30D
a1786-kme_520,Canon,Canon,PowerShot G9,PowerShot G9
a1935-MB_070908_090,Canon,Canon,EOS 5D,EOS 5D
a1611-jn_2007_12_14__BU_CRUISE_234,Canon,Canon,EOS 30D,EOS 30D
a1682-DSC_0010-4,Nikon,Nikon,D70s,D70s
a1736-IMG_0008,Canon,Canon,EOS 450D,EOS 450D
a1887-_MG_7973,Canon,Canon,EOS 5D,EOS 5D
a1641-050707_154744__I2E9457,Canon,Canon,EOS-1D Mark II,EOS-1D Mark II
a1750-IMG_4814,Canon,Canon,EOS 450D,EOS 450D
a1445-NKIM_MG_0369,Canon,Canon,EOS 40D,EOS 40D
a1849-kme_010,Canon,Canon,EOS 20D,EOS 20D
a1483-jmac_MG_7755,Canon,Canon,EOS 5D,EOS 5D
a1950-kme_338,Nikon,Nikon,D70,D70
a1428-IMG_1814,Canon,Canon,EOS 450D,EOS 450D
a1676-IMG_4407,Canon,Canon,EOS 450D,EOS 450D
a1448-WP_CRW_3735,Canon,Canon,EOS DIGITAL REBEL,EOS 300D
a1977-_DGW6239,Nikon,Nikon,D700,D700
a1545-IMG_4787,Canon,Canon,EOS 450D,EOS 450D
a1952-07-12-02-at-12h24m10s-_MG_8944,Canon,Canon,EOS 5D,EOS 5D
a1602-_DSC3915,Nikon,Nikon,D700,D700
a1792-_DSC9741,Nikon,Nikon,D700,D700
a2057-20051224_154315__E6B9877,Canon,Canon,EOS-1D Mark II,EOS-1D Mark II
a2034-Ja_Pe-80,Leica,Panasonic,D-LUX 3,DMC-LX2
a1556-IMG_0413,Canon,Canon,EOS 450D,EOS 450D
a2014-_DSC5436,Nikon,Nikon,D700,D700
a1579-NKIM_MG_6206,Canon,Canon,EOS 40D,EOS 40D
a1458-kme_111,Canon,Canon,EOS 40D,EOS 40D
a1604-IMG_3980,Canon,Canon,EOS 450D,EOS 450D
a1929-dgw_084,Nikon,Nikon,D700,D700
a2047-IMG_5163,Canon,Canon,EOS 450D,EOS 450D
a1410-IMG_0002,Canon,Canon,EOS 400D,EOS 400D
a1990-IMG_3424,Canon,Canon,EOS 450D,EOS 450D
a2045-Ja_Pe-93,Nikon,Nikon,D700,D700
a1553-kme_038,Canon,Canon,EOS 40D,EOS 40D
a2031-WP_CRW_5715,Canon,Canon,EOS 10D,EOS 10D
a1656-dvf_005,Canon,Canon,EOS 5D,EOS 5D
a2015-jn_20080803_0453,Canon,Canon,EOS 30D,EOS 30D
a1829-_DGW6334,Nikon,Nikon,D700,D700
a2012-kme_240,Canon,Canon,EOS 40D,EOS 40D
a2054-NKIM_MG_6203,Canon,Canon,EOS 40D,EOS 40D
a1916-dvf_065,Leica,Leica,M8,M8
a1546-MB_080329_066,Canon,Canon,EOS 5D,EOS 5D
a1705-_DGW6349,Nikon,Nikon,D700,D700
a1899-jmac_MG_1320,Canon,Canon,EOS 5D,EOS 5D
a1749-jn_2007_05_06__349,Canon,Canon,EOS 30D,EOS 30D
